[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
32,4.051416,0.0444075,98.9755,4.051416,0.0444075,98.9755,-8.607204,5.5583075,139.248,28.650316,7.7744075,140.747,-12.935064,-9.0578925,94.889,21.483316,0.5627075,84.0374,-24.334184,-5.5309925,56.4994,15.789816,-7.5514925,45.8798,-34.003084,-4.4704925,17.7647,9.325116,-11.0646925,8.80454,-42.679284,6.9708075,10.1465,14.298816,1.6676075,2.20716
32.5,4.056716,-0.0276925,98.9882,4.056716,-0.0276925,98.9882,-8.534194,5.3600075,139.244,28.668016,7.5975075,140.776,-12.955134,-9.0694925,94.8753,21.508016,0.3894075,84.0264,-24.463484,-5.0116925,56.6085,15.736516,-7.8196925,45.8736,-34.011584,-3.5841925,17.8445,9.282516,-11.4481925,8.79855,-42.702184,7.9084075,10.3216,14.320216,1.2578075,2.22167
33,4.056516,-0.1022925,98.9973,4.056516,-0.1022925,98.9973,-8.482034,5.1558075,139.231,28.681816,7.4144075,140.806,-12.979464,-9.0782925,94.8559,21.527316,0.2217075,84.0079,-24.586284,-4.4921925,56.719,15.680516,-8.0890925,45.8701,-33.994384,-2.7204925,17.9291,9.237016,-11.8322925,8.78392,-42.693284,8.8155075,10.4895,14.347716,0.8435075,2.23261
33.5,4.049316,-0.1778925,99.0047,4.049316,-0.1778925,99.0047,-8.453864,4.9471075,139.214,28.691816,7.2258075,140.835,-13.015014,-9.0799925,94.8388,21.544916,0.0596075,83.9865,-24.705384,-3.9835925,56.8251,15.620416,-8.3546925,45.8684,-33.947384,-1.8700925,18.0117,9.192416,-12.2174925,8.76836,-42.652284,9.7038075,10.6505,14.367416,0.4300075,2.23814
34,4.035516,-0.2559925,99.0101,4.035516,-0.2559925,99.0101,-8.456344,4.7355075,139.189,28.696016,7.0279075,140.865,-13.053714,-9.0789925,94.8208,21.558916,-0.0977925,83.9616,-24.811384,-3.4785925,56.928,15.566416,-8.6173925,45.8735,-33.880684,-1.0416925,18.0965,9.147216,-12.6032925,8.75404,-42.577584,10.5722075,10.8054,14.389016,0.0116075,2.24154
34.5,4.014116,-0.3341925,99.0143,4.014116,-0.3341925,99.0143,-8.482604,4.5238075,139.161,28.694516,6.8240075,140.89,-13.107364,-9.0697925,94.8063,21.566416,-0.2517925,83.9355,-24.904684,-2.9890925,57.0235,15.514316,-8.8719925,45.8832,-33.793884,-0.2241925,18.181,9.114516,-12.9854925,8.74747,-42.470384,11.4320075,10.9527,14.399016,-0.4053925,2.23846
35,3.987346,-0.4136925,99.019,3.987346,-0.4136925,99.019,-8.533804,4.3154075,139.131,28.683716,6.6100075,140.915,-13.164004,-9.0569925,94.7948,21.570616,-0.4030925,83.9112,-24.978184,-2.5061925,57.1123,15.473416,-9.1202925,45.9008,-33.693284,0.5720075,18.2651,9.084016,-13.3679925,8.75137,-42.328784,12.2796075,11.0929,14.403516,-0.8255925,2.23451
35.5,3.954806,-0.4924925,99.023,3.954806,-0.4924925,99.023,-8.600104,4.1116075,139.102,28.667316,6.3907075,140.933,-13.235934,-9.0370925,94.7864,21.566316,-0.5533925,83.8875,-25.032584,-2.0386925,57.193,15.437716,-9.3584925,45.9238,-33.582884,1.3570075,18.3485,9.069016,-13.7441925,8.76898,-42.157784,13.1253075,11.2251,14.396016,-1.2449925,2.22535
36,3.919476,-0.5708925,99.0294,3.919476,-0.5708925,99.0294,-8.674554,3.9176075,139.075,28.639016,6.1635075,140.95,-13.311704,-9.0125925,94.7814,21.556816,-0.7023925,83.8697,-25.062784,-1.5801925,57.2659,15.412516,-9.5896925,45.9525,-33.464884,2.1206075,18.4289,9.056216,-14.1206925,8.8007,-41.953884,13.9614075,11.3474,14.377416,-1.6643925,2.21571
36.5,3.882086,-0.6478925,99.0356,3.882086,-0.6478925,99.0356,-8.751804,3.7315075,139.054,28.607116,5.9328075,140.959,-13.398494,-8.9831925,94.7784,21.540116,-0.8517925,83.8534,-25.072584,-1.1332925,57.3312,15.392116,-9.8115925,45.9852,-33.344684,2.8702075,18.5063,9.053516,-14.4913925,8.84721,-41.725284,14.7972075,11.4614,14.350416,-2.0843925,2.20423
37,3.844316,-0.7229925,99.0438,3.844316,-0.7229925,99.0438,-8.820204,3.5589075,139.04,28.564116,5.6990075,140.966,-13.490284,-8.9489925,94.7757,21.516116,-1.0002925,83.8436,-25.059084,-0.6974925,57.3887,15.376116,-10.0281925,46.0196,-33.221284,3.5976075,18.578,9.049016,-14.8624925,8.90467,-41.468084,15.6208075,11.5625,14.313416,-2.5013925,2.19242
37.5,3.808166,-0.7966925,99.0519,3.808166,-0.7966925,99.0519,-8.881884,3.3951075,139.032,28.520616,5.4643075,140.967,-13.585094,-8.9123925,94.7732,21.487716,-1.1486925,83.8355,-25.028484,-0.2685925,57.4393,15.362316,-10.2383925,46.0558,-33.098284,4.3069075,18.644,9.043716,-15.2317925,8.97272,-41.190584,16.4407075,11.6553,14.274416,-2.9206925,2.18299
38,3.773016,-0.8676925,99.0596,3.773016,-0.8676925,99.0596,-8.928204,3.2442075,139.03,28.471716,5.2318075,140.964,-13.685124,-8.8710925,94.7667,21.452016,-1.2958925,83.8316,-24.981184,0.1465075,57.4818,15.344416,-10.4449925,46.0897,-32.972984,4.9929075,18.7005,9.032116,-15.6013925,9.0447,-40.890984,17.2424075,11.7338,14.233416,-3.3352925,2.17421
38.5,3.741166,-0.9374925,99.0668,3.741166,-0.9374925,99.0668,-8.965594,3.1007075,139.033,28.423816,5.0008075,140.958,-13.779744,-8.8292925,94.7583,21.413916,-1.4411925,83.8293,-24.922384,0.5569075,57.5167,15.325216,-10.6488925,46.1245,-32.845384,5.6569075,18.7496,9.009016,-15.9748925,9.11953,-40.573684,18.0332075,11.8042,14.197916,-3.7530925,2.17098
39,3.710566,-1.0049925,99.0705,3.710566,-1.0049925,99.0705,-8.995554,2.9663075,139.037,28.380216,4.7758075,140.947,-13.877664,-8.7824925,94.7431,21.372316,-1.5851925,83.8276,-24.857184,0.9506075,57.5423,15.295616,-10.8490925,46.1552,-32.711884,6.2963075,18.785,8.977616,-16.3476925,9.19208,-40.242584,18.7985075,11.8612,14.171616,-4.1672925,2.17062
39.5,3.681916,-1.0718925,99.0732,3.681916,-1.0718925,99.0732,-9.021894,2.8370075,139.04,28.335716,4.5542075,140.939,-13.965944,-8.7362925,94.7231,21.327816,-1.7251925,83.8282,-24.785284,1.3368075,57.5582,15.262016,-11.0491925,46.1875,-32.569384,6.9108075,18.8119,8.930216,-16.7292925,9.2596,-39.893684,19.5444075,11.91,14.156016,-4.5838925,2.17638
40,3.654006,-1.1374925,99.0702,3.654006,-1.1374925,99.0702,-9.058044,2.7118075,139.038,28.305016,4.3393075,140.924,-14.053334,-8.6843925,94.6971,21.285916,-1.8643925,83.8269,-24.717384,1.7032075,57.5619,15.216416,-11.2438925,46.2167,-32.414984,7.4992075,18.8217,8.877816,-17.1088925,9.32296,-39.540284,20.2585075,11.9481,14.157116,-4.9997925,2.18731
40.5,3.624246,-1.2033925,99.0657,3.624246,-1.2033925,99.0657,-9.099454,2.5898075,139.03,28.268016,4.1284075,140.917,-14.134384,-8.6327925,94.6634,21.238816,-1.9986925,83.8291,-24.644884,2.0550075,57.5535,15.165916,-11.4391925,46.2494,-32.244684,8.0614075,18.8217,8.813316,-17.4978925,9.37693,-39.167684,20.9450075,11.9772,14.169716,-5.4160925,2.20201
41,3.594156,-1.2691925,99.0557,3.594156,-1.2691925,99.0557,-9.165974,2.4687075,139.013,28.247516,3.9227075,140.906,-14.209944,-8.5747925,94.6263,21.198416,-2.1328925,83.83,-24.582184,2.3837075,57.5298,15.107116,-11.6270925,46.2823,-32.056384,8.5944075,18.8029,8.751116,-17.8845925,9.42907,-38.798384,21.5947075,11.9979,14.198316,-5.8347925,2.22199
41.5,3.558516,-1.3358925,99.0437,3.558516,-1.3358925,99.0437,-9.244604,2.3504075,138.988,28.216316,3.7203075,140.904,-14.288814,-8.5158925,94.5803,21.152116,-2.2636925,83.8355,-24.514084,2.6888075,57.4919,15.044016,-11.8139925,46.3193,-31.849584,9.1019075,18.7723,8.687916,-18.2753925,9.47401,-38.411784,22.2115075,12.0081,14.233516,-6.2516925,2.24213
42,3.520786,-1.4037925,99.0287,3.520786,-1.4037925,99.0287,-9.352064,2.2327075,138.955,28.193216,3.5204075,140.904,-14.360674,-8.4508925,94.5331,21.111216,-2.3943925,83.8427,-24.453784,2.9666075,57.4361,14.978816,-11.9937925,46.3601,-31.622384,9.5760075,18.7225,8.634916,-18.6639925,9.52182,-38.032284,22.7872075,12.0098,14.275016,-6.6720925,2.26396
42.5,3.476296,-1.4724925,99.0115,3.476296,-1.4724925,99.0115,-9.470674,2.1194075,138.914,28.158016,3.3225075,140.91,-14.446094,-8.3824925,94.4779,21.065516,-2.5245925,83.8547,-24.387284,3.2150075,57.3654,14.912116,-12.1697925,46.4041,-31.378684,10.0245075,18.6593,8.592616,-19.0489925,9.56847,-37.641084,23.3269075,11.9987,14.314816,-7.0897925,2.28287
43,3.427836,-1.5432925,98.9948,3.427836,-1.5432925,98.9948,-9.606944,2.0090075,138.872,28.114416,3.1250075,140.924,-14.528354,-8.3094925,94.4214,21.019016,-2.6537925,83.8723,-24.318384,3.4304075,57.2752,14.848216,-12.3412925,46.4531,-31.117884,10.4353075,18.577,8.565016,-19.4312925,9.62309,-37.257684,23.8213075,11.9752,14.346316,-7.5096925,2.29738
43.5,3.373976,-1.6143925,98.976,3.373976,-1.6143925,98.976,-9.747164,1.9055075,138.826,28.059416,2.9284075,140.94,-14.629234,-8.2308925,94.3593,20.969916,-2.7848925,83.8931,-24.243884,3.6165075,57.1713,14.786516,-12.5074925,46.5032,-30.845184,10.8186075,18.4801,8.555216,-19.8036925,9.68225,-36.870084,24.2786075,11.9363,14.369316,-7.9272925,2.3076
44,3.315216,-1.6874925,98.9601,3.315216,-1.6874925,98.9601,-9.883164,1.8093075,138.788,27.979016,2.7319075,140.968,-14.734674,-8.1490925,94.2932,20.912416,-2.9138925,83.922,-24.153184,3.7630075,57.0469,14.728816,-12.6721925,46.5561,-30.564284,11.1604075,18.3648,8.557716,-20.1720925,9.75252,-36.489184,24.6860075,11.8785,14.371616,-8.3443925,2.30811
44.5,3.253746,-1.7602925,98.9425,3.253746,-1.7602925,98.9425,-10.015494,1.7220075,138.751,27.888516,2.5355075,140.994,-14.855814,-8.0609925,94.2242,20.854416,-3.0445925,83.9511,-24.058384,3.8860075,56.911,14.676816,-12.8324925,46.6081,-30.274984,11.4723075,18.2339,8.577716,-20.5287925,9.82988,-36.110584,25.0563075,11.8026,14.363616,-8.7604925,2.3051
45,3.187936,-1.8340925,98.9276,3.187936,-1.8340925,98.9276,-10.122034,1.6467075,138.727,27.763616,2.3407075,141.031,-14.988454,-7.9699925,94.1475,20.782916,-3.1722925,83.9876,-23.937484,3.9649075,56.7542,14.626916,-12.9926925,46.6583,-29.987984,11.7395075,18.0857,8.601616,-20.8804925,9.9177,-35.737784,25.3727075,11.7014,14.331816,-9.1739925,2.29138
45.5,3.121726,-1.9069925,98.9114,3.121726,-1.9069925,98.9114,-10.221994,1.5807075,138.709,27.629316,2.1462075,141.066,-15.127624,-7.8737925,94.0696,20.712016,-3.2994925,84.0213,-23.813184,4.0277075,56.5876,14.583316,-13.1514925,46.7065,-29.693484,11.9758075,17.9213,8.636016,-21.2233925,10.0116,-35.369484,25.6531075,11.5802,14.293616,-9.5877925,2.27646
46,3.052906,-1.9792925,98.8954,3.052906,-1.9792925,98.8954,-10.287404,1.5309075,138.705,27.463616,1.9554075,141.105,-15.279514,-7.7735925,93.9816,20.627716,-3.4225925,84.0582,-23.662684,4.0471075,56.4006,14.539816,-13.3090925,46.7484,-29.407884,12.1647075,17.7411,8.664016,-21.5621925,10.1115,-35.006984,25.8777075,11.4294,14.240416,-9.9993925,2.25563
46.5,2.984646,-2.0505925,98.878,2.984646,-2.0505925,98.878,-10.349034,1.4892075,138.707,27.289216,1.7657075,141.143,-15.427474,-7.6702925,93.8924,20.543916,-3.5422925,84.0908,-23.507784,4.0555075,56.204,14.499616,-13.4678925,46.7881,-29.114084,12.3241075,17.5453,8.693016,-21.8981925,10.2145,-34.646884,26.0686075,11.2585,14.187516,-10.4118925,2.23618
47,2.915476,-2.1192925,98.8568,2.915476,-2.1192925,98.8568,-10.386754,1.4665075,138.717,27.096316,1.5816075,141.178,-15.581904,-7.5617925,93.7932,20.452216,-3.6566925,84.1203,-23.338384,4.0274075,55.9887,14.459816,-13.6231925,46.82,-28.828684,12.4349075,17.3341,8.709416,-22.2334925,10.3169,-34.291884,26.2052075,11.0575,14.137416,-10.8250925,2.21963
47.5,2.846686,-2.1871925,98.8337,2.846686,-2.1871925,98.8337,-10.425914,1.4500075,138.73,26.896716,1.3997075,141.214,-15.725694,-7.4515925,93.691,20.359916,-3.7660925,84.1463,-23.162084,3.9891075,55.7629,14.417416,-13.7804925,46.8496,-28.534984,12.5196075,17.1098,8.718816,-22.5717925,10.4197,-33.935084,26.3119075,10.8381,14.092716,-11.2389925,2.20597
48,2.777296,-2.2510925,98.8031,2.777296,-2.2510925,98.8031,-10.467444,1.4535075,138.742,26.694416,1.2244075,141.239,-15.865524,-7.3362925,93.5812,20.267816,-3.8684925,84.1638,-22.990184,3.9252075,55.5213,14.378916,-13.9322925,46.8742,-28.242384,12.5556075,16.8685,8.717916,-22.9144925,10.5164,-33.579884,26.3689075,10.5908,14.068916,-11.6573925,2.20365
48.5,2.707986,-2.3143925,98.7698,2.707986,-2.3143925,98.7698,-10.513454,1.4614075,138.753,26.489616,1.0523075,141.265,-15.994064,-7.2197925,93.4662,20.174016,-3.9664925,84.1798,-22.809784,3.8495075,55.2684,14.331916,-14.0847925,46.8959,-27.944884,12.5700075,16.6186,8.706316,-23.2636925,10.6121,-33.220284,26.4010075,10.3286,14.052016,-12.0760925,2.20409
49,2.636356,-2.3728925,98.7269,2.636356,-2.3728925,98.7269,-10.590864,1.4891075,138.753,26.292816,0.8873075,141.279,-16.110584,-7.0993925,93.3461,20.086416,-4.0552925,84.1849,-22.651784,3.7573075,55.003,14.293216,-14.2316925,46.9187,-27.639484,12.5365075,16.3482,8.694916,-23.6206925,10.6999,-32.854784,26.3894075,10.0412,14.064716,-12.5018925,2.21928
49.5,2.565146,-2.4310925,98.6806,2.565146,-2.4310925,98.6806,-10.671444,1.5201075,138.75,26.099516,0.7259075,141.291,-16.220084,-6.9773925,93.2191,19.997316,-4.1420925,84.1905,-22.486784,3.6530075,54.7275,14.243616,-14.3771925,46.9374,-27.335384,12.4850075,16.0741,8.673216,-23.9848925,10.7865,-32.486084,26.3581075,9.74307,14.082716,-12.9278925,2.23585
50,2.488376,-2.4842925,98.6244,2.488376,-2.4842925,98.6244,-10.800124,1.5696075,138.728,25.914916,0.5724075,141.293,-16.317584,-6.8529925,93.0873,19.914516,-4.2176925,84.187,-22.352184,3.5339075,54.4409,14.204116,-14.5189925,46.9632,-27.019384,12.3863075,15.7753,8.665316,-24.3562925,10.8675,-32.102284,26.2871075,9.42087,14.124216,-13.3599925,2.26343
50.5,2.412876,-2.5370925,98.5644,2.412876,-2.5370925,98.5644,-10.928474,1.6221075,138.703,25.738816,0.4223075,141.289,-16.413884,-6.7262925,92.9487,19.832016,-4.2938925,84.1847,-22.216384,3.4061075,54.1484,14.157016,-14.6576925,46.9851,-26.710484,12.2713075,15.4756,8.650616,-24.7332925,10.9476,-31.718384,26.2006075,9.0911,14.169116,-13.7930925,2.29084
51,2.328646,-2.5851925,98.4954,2.328646,-2.5851925,98.4954,-11.099894,1.6915075,138.66,25.563316,0.2812075,141.279,-16.507184,-6.5959925,92.8014,19.749816,-4.3581925,84.1779,-22.104984,3.2563075,53.8433,14.116516,-14.7946925,47.0157,-26.395984,12.1103075,15.1505,8.657316,-25.1123925,11.0271,-31.316084,26.0747075,8.73733,14.219016,-14.2280925,2.32026
51.5,2.245706,-2.6325925,98.4229,2.245706,-2.6325925,98.4229,-11.270004,1.7641075,138.611,25.397016,0.1429075,141.262,-16.604384,-6.4636925,92.6497,19.670016,-4.4235925,84.1715,-21.999484,3.1029075,53.5373,14.076016,-14.9282925,47.0445,-26.090384,11.9316075,14.8221,8.663816,-25.4935925,11.106,-30.913684,25.9341075,8.37596,14.271616,-14.6644925,2.34873
52,2.152846,-2.6754925,98.3421,2.152846,-2.6754925,98.3421,-11.459334,1.8518075,138.55,25.220516,0.0143075,141.238,-16.710184,-6.3225925,92.4824,19.581516,-4.4786925,84.1654,-21.903584,2.9169075,53.2164,14.035216,-15.0613925,47.0778,-25.795084,11.7100075,14.4752,8.684316,-25.8716925,11.1873,-30.502184,25.7524075,7.99258,14.309216,-15.0979925,2.36997
52.5,2.059786,-2.7170925,98.2588,2.059786,-2.7170925,98.2588,-11.650014,1.9437075,138.484,25.048016,-0.1121925,141.211,-16.823384,-6.1792925,92.3136,19.495916,-4.5331925,84.1585,-21.816684,2.7303075,52.897,14.001716,-15.1911925,47.1124,-25.506184,11.4685075,14.1192,8.712516,-26.2463925,11.2691,-30.087284,25.5537075,7.59882,14.349216,-15.5327925,2.39073
53,1.956846,-2.7538925,98.167,1.956846,-2.7538925,98.167,-11.835094,2.0491075,138.41,24.857316,-0.2292925,141.176,-16.952884,-6.0201925,92.1234,19.394016,-4.5792925,84.154,-21.725984,2.5038075,52.5621,13.961816,-15.3182925,47.1445,-25.244384,11.1877075,13.7566,8.734916,-26.6171925,11.3517,-29.682084,25.3112075,7.18805,14.364316,-15.9617925,2.39961
53.5,1.851206,-2.7885925,98.0736,1.851206,-2.7885925,98.0736,-12.025314,2.1598075,138.331,24.661316,-0.3447925,141.14,-17.089984,-5.8572925,91.9329,19.292616,-4.6223925,84.1483,-21.640784,2.2749075,52.2274,13.932316,-15.4423925,47.1794,-24.985384,10.8866075,13.381,8.769716,-26.9796925,11.436,-29.270584,25.0482075,6.7642,14.380916,-16.3908925,2.40949
54,1.736036,-2.8175925,97.9717,1.736036,-2.8175925,97.9717,-12.199554,2.2832075,138.246,24.445516,-0.4530925,141.094,-17.244184,-5.6727925,91.7207,19.173116,-4.6582925,84.1435,-21.547584,2.0092075,51.8809,13.893216,-15.5580925,47.2045,-24.764484,10.5529075,13.013,8.778416,-27.3415925,11.5172,-28.890684,24.7422075,6.33255,14.376816,-16.8149925,2.40949
54.5,1.615326,-2.8434925,97.8683,1.615326,-2.8434925,97.8683,-12.382084,2.4134075,138.157,24.214816,-0.5600925,141.05,-17.402884,-5.4810925,91.5066,19.048716,-4.6888925,84.1377,-21.453084,1.7356075,51.531,13.862916,-15.6703925,47.2313,-24.544484,10.2007075,12.6345,8.797116,-27.6941925,11.5997,-28.507084,24.4136075,5.88841,14.372916,-17.2380925,2.4121
55,1.485156,-2.8626925,97.7571,1.485156,-2.8626925,97.7571,-12.557224,2.5554075,138.06,23.969316,-0.6629925,140.996,-17.573384,-5.2674925,91.2779,18.910116,-4.7120925,84.1293,-21.356484,1.4401075,51.1782,13.824116,-15.7664925,47.2434,-24.364384,9.8269075,12.2769,8.781316,-28.0506925,11.6762,-28.171884,24.0490075,5.44921,14.362016,-17.6598925,2.41154
55.5,1.347046,-2.8777925,97.6438,1.347046,-2.8777925,97.6438,-12.742364,2.7059075,137.96,23.703016,-0.7647925,140.943,-17.743484,-5.0432925,91.0439,18.761016,-4.7285925,84.1202,-21.256184,1.1326075,50.8201,13.788516,-15.8574925,47.2536,-24.187484,9.4393075,11.919,8.766516,-28.4027925,11.7521,-27.843084,23.6636075,5.00361,14.350916,-18.0802925,2.41413
56,1.199456,-2.8847925,97.5258,1.199456,-2.8847925,97.5258,-12.939944,2.8672075,137.848,23.430516,-0.8645925,140.881,-17.917884,-4.8035925,90.8084,18.604116,-4.7353925,84.1047,-21.165484,0.8255075,50.4722,13.749316,-15.9248925,47.2477,-24.045484,9.0437075,11.5926,8.726416,-28.7606925,11.8239,-27.569284,23.2560075,4.57681,14.346716,-18.5037925,2.42069
56.5,1.042666,-2.8870925,97.4052,1.042666,-2.8870925,97.4052,-13.147514,3.0380075,137.733,23.138016,-0.9631925,140.817,-18.087884,-4.5530925,90.5659,18.433916,-4.7348925,84.0883,-21.077784,0.5090075,50.123,13.707116,-15.9840925,47.2357,-23.912884,8.6416075,11.2811,8.677116,-29.1229925,11.8928,-27.317684,22.8338075,4.15519,14.342416,-18.9268925,2.42889
57,0.876936,-2.8802925,97.2849,0.876936,-2.8802925,97.2849,-13.384564,3.2184075,137.608,22.847116,-1.0591925,140.75,-18.256784,-4.2992925,90.3362,18.260616,-4.7214925,84.0643,-21.011084,0.2153075,49.7981,13.667916,-16.0148925,47.2101,-23.807684,8.2449075,11.0073,8.625316,-29.4878925,11.9645,-27.116484,22.4068075,3.76392,14.352516,-19.3550925,2.44459
57.5,0.702356,-2.8679925,97.163,0.702356,-2.8679925,97.163,-13.629664,3.4080075,137.481,22.543316,-1.1532925,140.677,-18.420884,-4.0399925,90.1026,18.076316,-4.6999925,84.0381,-20.962584,-0.0770925,49.4832,13.621716,-16.0325925,47.1753,-23.721084,7.8502075,10.7632,8.559516,-29.8641925,12.0334,-26.952884,21.9751075,3.39232,14.362416,-19.7844925,2.4585
58,0.520446,-2.8463925,97.0479,0.520446,-2.8463925,97.0479,-13.907244,3.6054075,137.35,22.245516,-1.2408925,140.606,-18.582884,-3.7913925,89.8924,17.889116,-4.6630925,84.0066,-20.941384,-0.3326925,49.204,13.584416,-16.0202925,47.1326,-23.655084,7.4700075,10.5579,8.515716,-30.2356925,12.1147,-26.827284,21.5536075,3.05751,14.384916,-20.2174925,2.47833
58.5,0.331926,-2.8186925,96.9346,0.331926,-2.8186925,96.9346,-14.188774,3.8106075,137.218,21.945816,-1.3239925,140.529,-18.744284,-3.5475925,89.6876,17.697416,-4.6167925,83.9716,-20.954584,-0.5721925,48.9502,13.539916,-15.9877925,47.0809,-23.616584,7.0998075,10.391,8.463316,-30.6172925,12.1983,-26.748084,21.1380075,2.75566,14.406116,-20.6523925,2.49256
59,0.138606,-2.7820925,96.8342,0.138606,-2.7820925,96.8342,-14.489694,4.0213075,137.095,21.651416,-1.3946925,140.458,-18.906284,-3.3256925,89.5102,17.499616,-4.5547925,83.9369,-20.995484,-0.7733925,48.7382,13.507616,-15.9253925,47.0289,-23.593384,6.7465075,10.2587,8.446516,-30.9851925,12.3026,-26.692084,20.7403075,2.49072,14.432616,-21.0864925,2.50779
59.5,-0.057404,-2.7385925,96.7414,-0.057404,-2.7385925,96.7414,-14.788804,4.2378075,136.977,21.366416,-1.4562925,140.384,-19.074384,-3.1202925,89.3514,17.304816,-4.4822925,83.8986,-21.077084,-0.9487925,48.5645,13.471716,-15.8331925,46.9717,-23.602884,6.4077075,10.1642,8.435516,-31.3500925,12.4199,-26.680184,20.3561075,2.26703,14.455216,-21.5206925,2.51583
60,-0.255434,-2.6873925,96.666,-0.255434,-2.6873925,96.666,-15.085534,4.4574075,136.879,21.082416,-1.5001925,140.321,-19.247084,-2.9414925,89.2177,17.100216,-4.3968925,83.8678,-21.183384,-1.0963925,48.432,13.448016,-15.7106925,46.9216,-23.622484,6.0817075,10.0954,8.456716,-31.6941925,12.5621,-26.679184,19.9883075,2.07501,14.475316,-21.9496925,2.52038
60.5,-0.451374,-2.6282925,96.6047,-0.451374,-2.6282925,96.6047,-15.374534,4.6814075,136.794,20.816016,-1.5287925,140.262,-19.430884,-2.7868925,89.1148,16.903716,-4.3013925,83.8363,-21.320684,-1.2211925,48.342,13.426116,-15.5471925,46.8729,-23.673184,5.7700075,10.0553,8.500216,-32.0118925,12.731,-26.710284,19.6359075,1.92554,14.488316,-22.3747925,2.52078
61,-0.646744,-2.5629925,96.5633,-0.646744,-2.5629925,96.5633,-15.641984,4.9068075,136.737,20.546416,-1.5366925,140.216,-19.622484,-2.6567925,89.0329,16.697716,-4.1992925,83.8187,-21.477384,-1.3364925,48.2872,13.413316,-15.3477925,46.8369,-23.727684,5.4628075,10.0291,8.560616,-32.3016925,12.9268,-26.743784,19.2910075,1.80027,14.493816,-22.7916925,2.51756
61.5,-0.836264,-2.4894925,96.5402,-0.836264,-2.4894925,96.5402,-15.898614,5.1357075,136.699,20.295416,-1.5252925,140.181,-19.823884,-2.5489925,88.985,16.499516,-4.0902925,83.8059,-21.643984,-1.4450925,48.2669,13.409316,-15.1018925,46.8089,-23.803184,5.1646075,10.0178,8.648716,-32.5448925,13.1576,-26.794484,18.9575075,1.71103,14.490716,-23.2009925,2.51813
62,-1.022564,-2.4109925,96.5369,-1.022564,-2.4109925,96.5369,-16.125284,5.3656075,136.693,20.040216,-1.4935925,140.161,-20.032484,-2.4573925,88.9542,16.297116,-3.9833925,83.8104,-21.820684,-1.5656925,48.2705,13.409716,-14.8094925,46.7956,-23.874484,4.8621075,10.0083,8.736216,-32.7499925,13.4178,-26.842484,18.6210075,1.63925,14.478116,-23.6017925,2.52198
62.5,-1.202164,-2.3249925,96.5535,-1.202164,-2.3249925,96.5535,-16.342684,5.5991075,136.71,19.798316,-1.4418925,140.158,-20.245484,-2.3805925,88.9531,16.098516,-3.8745925,83.8267,-21.988384,-1.6996925,48.2954,13.424116,-14.4685925,46.7956,-23.953084,4.5604075,10.0016,8.843816,-32.8984925,13.7144,-26.894484,18.2874075,1.59295,14.457116,-23.9936925,2.53924
63,-1.375824,-2.2348925,96.5866,-1.375824,-2.2348925,96.5866,-16.534284,5.8334075,136.754,19.554916,-1.3739925,140.17,-20.459684,-2.3071925,88.9646,15.904216,-3.7772925,83.8597,-22.153484,-1.8633925,48.3294,13.440116,-14.0721925,46.8077,-24.018484,4.2482075,9.98787,8.936816,-32.9980925,14.0427,-26.943184,17.9437075,1.55935,14.426116,-24.3787925,2.57299
63.5,-1.544424,-2.1388925,96.6381,-1.544424,-2.1388925,96.6381,-16.721484,6.0721075,136.822,19.316616,-1.2890925,140.2,-20.671984,-2.2388925,88.9959,15.709516,-3.6843925,83.9103,-22.299584,-2.0567925,48.3716,13.471216,-13.6278925,46.8349,-24.078784,3.9289075,9.96969,9.035116,-33.0408925,14.4041,-26.985484,17.5947075,1.5401,14.386816,-24.7561925,2.62889
64,-1.705064,-2.0397925,96.7007,-1.705064,-2.0397925,96.7007,-16.895284,6.3106075,136.907,19.081716,-1.1949925,140.242,-20.876484,-2.1628925,89.0346,15.526916,-3.6096925,83.9732,-22.432684,-2.2863925,48.4098,13.505516,-13.1265925,46.8695,-24.120084,3.5972075,9.94137,9.110316,-33.0276925,14.7975,-27.027984,17.2346075,1.53095,14.337016,-25.1286925,2.71633
64.5,-1.862984,-1.9367925,96.7773,-1.862984,-1.9367925,96.7773,-17.068984,6.5532075,137.012,18.844916,-1.0897925,140.3,-21.075084,-2.0837925,89.0812,15.342816,-3.5452925,84.0552,-22.546584,-2.5513925,48.4466,13.551516,-12.5802925,46.9163,-24.148984,3.2539075,9.9076,9.176016,-32.9639925,15.2186,-27.058284,16.8652075,1.52744,14.277716,-25.4957925,2.83202
65,-2.012454,-1.8323925,96.8588,-2.012454,-1.8323925,96.8588,-17.242384,6.7934075,137.123,18.616116,-0.9831925,140.365,-21.258684,-1.9927925,89.1294,15.174716,-3.5005925,84.1432,-22.644184,-2.8446925,48.473,13.605516,-11.9854925,46.9667,-24.159284,2.9002075,9.86685,9.216116,-32.8436925,15.6691,-27.092684,16.4890075,1.53222,14.207216,-25.8562925,2.99065
