[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
32,3.3313245,-0.58605,95.3488,3.3313245,-0.58605,95.3488,-12.0136155,-2.46225,137.519,25.3555245,5.69805,134.991,-14.2118455,-6.36155,87.7702,18.7818245,0.90035,84.0061,-14.9602455,-1.14585,51.0079,12.9620245,0.24895,46.0693,-12.1221655,-2.51645,9.74496,9.3046245,-6.92895,6.28073,-21.7322755,1.03205,3.4818,14.4104245,1.26575,1.37451
32.5,3.3454245,-0.61245,95.322,3.3454245,-0.61245,95.322,-11.9905455,-2.52015,137.476,25.3804245,5.67065,134.974,-14.1722955,-6.39155,87.7291,18.8396245,0.82635,83.9956,-14.9795055,-0.99195,50.9888,12.9975245,0.06225,46.0549,-12.4614655,-2.06115,9.69559,9.2910245,-7.16115,6.27549,-21.9833755,1.74985,3.41282,14.4067245,1.02695,1.37453
33,3.3544245,-0.63745,95.2938,3.3544245,-0.63745,95.2938,-11.9748955,-2.57505,137.429,25.3997245,5.63855,134.958,-14.1390755,-6.41715,87.6863,18.8958245,0.74805,83.9812,-15.0067555,-0.83365,50.9701,13.0309245,-0.11205,46.0369,-12.8064255,-1.59845,9.65046,9.2761245,-7.39305,6.27079,-22.2298755,2.48855,3.34519,14.4045245,0.78715,1.37715
33.5,3.3615245,-0.66185,95.2641,3.3615245,-0.66185,95.2641,-11.9632555,-2.62775,137.38,25.4184245,5.60375,134.94,-14.1087955,-6.43965,87.6413,18.9502245,0.66655,83.9638,-15.0378755,-0.67205,50.9511,13.0638245,-0.27985,46.0169,-13.1461855,-1.13035,9.60769,9.2606245,-7.62545,6.26629,-22.4700755,3.22755,3.2815,14.4038245,0.54635,1.3817
34,3.3660245,-0.68535,95.2331,3.3660245,-0.68535,95.2331,-11.9555555,-2.67865,137.329,25.4352245,5.56615,134.923,-14.0824955,-6.45825,87.5954,19.0007245,0.58175,83.9431,-15.0729855,-0.50875,50.9316,13.0969245,-0.43985,45.9949,-13.4804955,-0.65555,9.56795,9.2449245,-7.85975,6.26353,-22.7018755,3.97315,3.22189,14.4049245,0.30245,1.38866
34.5,3.3678245,-0.70825,95.2012,3.3678245,-0.70825,95.2012,-11.9524655,-2.72695,137.276,25.4493245,5.52405,134.906,-14.0602555,-6.47275,87.5481,19.0488245,0.49345,83.9193,-15.1135855,-0.34225,50.9124,13.1302245,-0.59245,45.9718,-13.8076655,-0.17555,9.53222,9.2271245,-8.09405,6.26093,-22.9236755,4.72345,3.16765,14.4061245,0.05745,1.39761
35,3.3678245,-0.73035,95.1683,3.3678245,-0.73035,95.1683,-11.9531655,-2.77275,137.223,25.4629245,5.47845,134.887,-14.0409855,-6.48365,87.4993,19.0930245,0.40245,83.8926,-15.1569955,-0.17385,50.8933,13.1627245,-0.73725,45.9472,-14.1218855,0.31085,9.50031,9.2120245,-8.33095,6.26065,-23.1357755,5.46835,3.12163,14.4071245,-0.19015,1.40692
35.5,3.3654245,-0.75175,95.1346,3.3654245,-0.75175,95.1346,-11.9580155,-2.81605,137.168,25.4745245,5.42925,134.868,-14.0258655,-6.49025,87.4494,19.1330245,0.30895,83.8632,-15.2040855,-0.00225,50.8731,13.1971245,-0.87705,45.9229,-14.4221455,0.80195,9.47189,9.1958245,-8.56785,6.26151,-23.3339755,6.21505,3.08311,14.4088245,-0.43945,1.41819
36,3.3617245,-0.77275,95.1002,3.3617245,-0.77275,95.1002,-11.9649455,-2.85705,137.113,25.4849245,5.37655,134.848,-14.0129355,-6.49425,87.3984,19.1698245,0.21345,83.8316,-15.2536555,0.17125,50.8536,13.2310245,-1.01205,45.8979,-14.7118855,1.29725,9.44632,9.1798245,-8.80555,6.26328,-23.5242755,6.95815,3.05071,14.4090245,-0.68985,1.42893
36.5,3.3559245,-0.79295,95.0656,3.3559245,-0.79295,95.0656,-11.9759355,-2.89465,137.058,25.4936245,5.31945,134.828,-14.0032855,-6.49435,87.3465,19.2017245,0.11615,83.7982,-15.3050355,0.34755,50.8338,13.2642245,-1.14155,45.873,-14.9846255,1.79695,9.42648,9.1666245,-9.04335,6.26667,-23.7013755,7.69255,3.02895,14.4072245,-0.94055,1.43887
37,3.3487245,-0.81255,95.0304,3.3487245,-0.81255,95.0304,-11.9889655,-2.92985,137.003,25.5011245,5.25965,134.806,-13.9964255,-6.49155,87.2937,19.2299245,0.01785,83.7632,-15.3585455,0.52805,50.8135,13.2970245,-1.27095,45.8484,-15.2415255,2.29835,9.40882,9.1518245,-9.28095,6.27037,-23.8662755,8.42215,3.01437,14.4062245,-1.19225,1.45
37.5,3.3397245,-0.83135,94.995,3.3397245,-0.83135,94.995,-12.0046555,-2.96175,136.948,25.5065245,5.19645,134.784,-13.9916055,-6.48605,87.24,19.2536245,-0.08135,83.7268,-15.4130755,0.71045,50.7939,13.3289245,-1.39585,45.8238,-15.4853055,2.80295,9.3949,9.1390245,-9.51775,6.27517,-24.0224755,9.14355,3.00698,14.4020245,-1.44335,1.45805
38,3.3286245,-0.84925,94.9595,3.3286245,-0.84925,94.9595,-12.0231955,-2.98965,136.894,25.5101245,5.12935,134.76,-13.9910555,-6.47665,87.1858,19.2718245,-0.18125,83.6894,-15.4692855,0.89835,50.7747,13.3574245,-1.52035,45.7992,-15.7084655,3.30715,9.38658,9.1263245,-9.75325,6.27991,-24.1637755,9.84865,3.01084,14.3962245,-1.69345,1.46583
38.5,3.3164245,-0.86675,94.9239,3.3164245,-0.86675,94.9239,-12.0427255,-3.01605,136.839,25.5118245,5.06115,134.736,-13.9914855,-6.46595,87.1313,19.2873245,-0.28075,83.6516,-15.5257555,1.08855,50.7555,13.3843245,-1.64585,45.7744,-15.9225855,3.81195,9.37948,9.1135245,-9.98765,6.28482,-24.2984755,10.54905,3.01764,14.3912245,-1.94315,1.47353
39,3.3020245,-0.88295,94.8883,3.3020245,-0.88295,94.8883,-12.0654855,-3.03765,136.785,25.5115245,4.98965,134.712,-13.9961155,-6.45125,87.0765,19.2981245,-0.38035,83.6133,-15.5832855,1.28345,50.7375,13.4077245,-1.77005,45.7498,-16.1185555,4.31385,9.37712,9.1005245,-10.22045,6.28975,-24.4216755,11.23055,3.03304,14.3835245,-2.19145,1.47889
39.5,3.2854245,-0.89845,94.8529,3.2854245,-0.89845,94.8529,-12.0898255,-3.05655,136.731,25.5091245,4.91625,134.687,-14.0043555,-6.43335,87.0217,19.3039245,-0.47945,83.575,-15.6417755,1.48265,50.7209,13.4260245,-1.89555,45.7245,-16.2994655,4.81115,9.37851,9.0874245,-10.45245,6.29437,-24.5336755,11.89355,3.05535,14.3761245,-2.43925,1.48448
40,3.2675245,-0.91335,94.8174,3.2675245,-0.91335,94.8174,-12.1159955,-3.07365,136.677,25.5039245,4.84195,134.661,-14.0133355,-6.41405,86.9669,19.3079245,-0.57775,83.5364,-15.6999155,1.68375,50.7041,13.4416245,-2.02235,45.6987,-16.4728355,5.30805,9.38138,9.0741245,-10.68225,6.2988,-24.6399755,12.55085,3.07866,14.3694245,-2.68615,1.49022
40.5,3.2468445,-0.92695,94.7823,3.2468445,-0.92695,94.7823,-12.1453655,-3.08575,136.623,25.4969245,4.76555,134.635,-14.0286855,-6.38895,86.9125,19.3069245,-0.67495,83.4983,-15.7593655,1.88965,50.6898,13.4513245,-2.14985,45.6726,-16.6255855,5.79105,9.38755,9.0580245,-10.91245,6.30271,-24.7340755,13.17415,3.10891,14.3623245,-2.93255,1.49534
41,3.2241545,-0.94005,94.7473,3.2241545,-0.94005,94.7473,-12.1764755,-3.09615,136.57,25.4872245,4.68815,134.609,-14.0469455,-6.36125,86.8582,19.3023245,-0.77145,83.4605,-15.8189555,2.09765,50.6763,13.4570245,-2.27825,45.6461,-16.7696755,6.26945,9.39564,9.0420245,-11.14155,6.30661,-24.8208755,13.78485,3.14106,14.3558245,-3.17865,1.50119
41.5,3.2001445,-0.95225,94.7122,3.2001445,-0.95225,94.7122,-12.2100455,-3.10395,136.516,25.4759245,4.61025,134.582,-14.0674655,-6.33055,86.8043,19.2964245,-0.86635,83.4227,-15.8788055,2.30725,50.6633,13.4591245,-2.40745,45.6189,-16.9022755,6.73945,9.40492,9.0253245,-11.37095,6.31045,-24.9007755,14.37555,3.17379,14.3509245,-3.42555,1.50805
42,3.1730545,-0.96365,94.6773,3.1730545,-0.96365,94.6773,-12.2470855,-3.10795,136.462,25.4620245,4.53095,134.555,-14.0947655,-6.29355,86.7508,19.2860245,-0.96035,83.3858,-15.9388455,2.51765,50.6517,13.4569245,-2.53605,45.5915,-17.0202755,7.19085,9.41352,9.0058245,-11.60105,6.3146,-24.9716755,14.93485,3.20882,14.3468245,-3.67265,1.51542
42.5,3.1443045,-0.97425,94.6424,3.1443045,-0.97425,94.6424,-12.2860555,-3.11035,136.408,25.4458245,4.45095,134.527,-14.1247855,-6.25365,86.6969,19.2736245,-1.05285,83.3491,-15.9994355,2.72925,50.6401,13.4518245,-2.66525,45.5642,-17.1311755,7.63705,9.42372,8.9856245,-11.83135,6.31823,-25.0346755,15.48285,3.24275,14.3434245,-3.92055,1.52418
43,3.1135545,-0.98435,94.6073,3.1135545,-0.98435,94.6073,-12.3293455,-3.10925,136.353,25.4275245,4.36955,134.499,-14.1587855,-6.20875,86.6432,19.2592245,-1.14335,83.3129,-16.0590955,2.93925,50.6285,13.4438245,-2.79335,45.5366,-17.2269755,8.06415,9.43205,8.9650245,-12.06335,6.32293,-25.0904755,15.99795,3.27536,14.3410245,-4.16985,1.53377
43.5,3.0802645,-0.99375,94.5719,3.0802645,-0.99375,94.5719,-12.3757555,-3.10525,136.298,25.4068245,4.28675,134.47,-14.1990855,-6.15815,86.5891,19.2416245,-1.23295,83.277,-16.1186455,3.14715,50.6163,13.4339245,-2.91995,45.5093,-17.3126755,8.47475,9.43752,8.9422245,-12.29705,6.32815,-25.1373755,16.49135,3.30609,14.3393245,-4.42035,1.54417
44,3.0453845,-1.00255,94.5363,3.0453845,-1.00255,94.5363,-12.4251655,-3.09895,136.243,25.3839245,4.20285,134.441,-14.2419855,-6.10395,86.5344,19.2225245,-1.32005,83.2417,-16.1781855,3.35455,50.6034,13.4230245,-3.04535,45.4825,-17.3900755,8.87445,9.44287,8.9193245,-12.53125,6.3329,-25.1781755,16.96645,3.33465,14.3373245,-4.67125,1.5547
44.5,3.0080545,-1.01105,94.4999,3.0080545,-1.01105,94.4999,-12.4795855,-3.08865,136.187,25.3579245,4.11605,134.411,-14.2898055,-6.04425,86.4788,19.2009245,-1.40535,83.2066,-16.2356155,3.55665,50.588,13.4107245,-3.16885,45.456,-17.4541755,9.25135,9.44329,8.8958245,-12.76705,6.33918,-25.2096755,17.41155,3.35757,14.3355245,-4.92315,1.56594
45,2.9689345,-1.01905,94.4627,2.9689345,-1.01905,94.4627,-12.5369655,-3.07555,136.131,25.3300245,4.02735,134.38,-14.3424455,-5.97975,86.4216,19.1775245,-1.48865,83.1714,-16.2927655,3.75485,50.5705,13.3987245,-3.28965,45.4299,-17.5105755,9.61435,9.43984,8.8717245,-13.00495,6.34565,-25.2314755,17.84145,3.37675,14.3326245,-5.17635,1.57637
45.5,2.9276045,-1.02645,94.4253,2.9276045,-1.02645,94.4253,-12.5983055,-3.05925,136.074,25.2983245,3.93635,134.349,-14.3984155,-5.91125,86.3641,19.1517245,-1.56915,83.1369,-16.3480955,3.95005,50.5511,13.3859245,-3.40895,45.4046,-17.5574755,9.96135,9.43456,8.8483245,-13.24245,6.35221,-25.2471755,18.24925,3.39096,14.3302245,-5.42845,1.58698
46,2.8840245,-1.03375,94.3861,2.8840245,-1.03375,94.3861,-12.6642155,-3.03835,136.017,25.2631245,3.84155,134.316,-14.4584455,-5.83765,86.3038,19.1238245,-1.64685,83.102,-16.4013055,4.13755,50.5265,13.3724245,-3.52535,45.3789,-17.5949755,10.28645,9.42248,8.8250245,-13.48165,6.35975,-25.2511755,18.63435,3.3961,14.3257245,-5.68145,1.59622
46.5,2.8387245,-1.04065,94.3462,2.8387245,-1.04065,94.3462,-12.7334455,-3.01485,135.959,25.2249245,3.74425,134.283,-14.5215955,-5.76065,86.2423,19.0939245,-1.72175,83.0672,-16.4528355,4.32055,50.4993,13.3594245,-3.63915,45.3536,-17.6257755,10.59875,9.40666,8.8025245,-13.72125,6.36777,-25.2462755,19.00545,3.39635,14.3198245,-5.93425,1.60435
47,2.7911645,-1.04715,94.3053,2.7911645,-1.04715,94.3053,-12.8068655,-2.98735,135.9,25.1827245,3.64425,134.249,-14.5874755,-5.68005,86.1798,19.0622245,-1.79325,83.0323,-16.5025355,4.49855,50.4687,13.3445245,-3.75235,45.3285,-17.6493755,10.89385,9.38771,8.7802245,-13.96045,6.37522,-25.2332755,19.35775,3.38858,14.3145245,-6.18575,1.61227
47.5,2.7411845,-1.05335,94.2626,2.7411845,-1.05335,94.2626,-12.8840655,-2.95485,135.841,25.1353245,3.53995,134.214,-14.6567655,-5.59545,86.1143,19.0277245,-1.86095,82.997,-16.5489855,4.66735,50.4323,13.3290245,-3.86145,45.302,-17.6674755,11.16885,9.36211,8.7597245,-14.19975,6.38364,-25.2084755,19.69145,3.37003,14.3062245,-6.43665,1.61783
48,2.6899645,-1.05915,94.2188,2.6899645,-1.05915,94.2188,-12.9646255,-2.91975,135.781,25.0855245,3.43345,134.178,-14.7271655,-5.50815,86.0477,18.9922245,-1.92475,82.9616,-16.5938155,4.83145,50.3923,13.3129245,-3.96945,45.2758,-17.6797755,11.42985,9.33187,8.7402245,-14.43815,6.39232,-25.1750755,20.01015,3.34429,14.2986245,-6.68685,1.62328
48.5,2.6357845,-1.06455,94.1737,2.6357845,-1.06455,94.1737,-13.0498555,-2.88005,135.719,25.0297245,3.32395,134.141,-14.7998255,-5.41755,85.9798,18.9542245,-1.98415,82.9257,-16.6361455,4.98785,50.348,13.2927245,-4.07575,45.2481,-17.6877755,11.67165,9.29752,8.7214245,-14.67665,6.40071,-25.1319755,20.30995,3.30835,14.2905245,-6.93645,1.628
49,2.5799545,-1.06965,94.1271,2.5799545,-1.06965,94.1271,-13.1374955,-2.83645,135.657,24.9697245,3.21185,134.103,-14.8737855,-5.32445,85.9101,18.9142245,-2.03955,82.8893,-16.6755255,5.13645,50.2989,13.2713245,-4.17925,45.2195,-17.6941755,11.89665,9.25826,8.7049245,-14.91425,6.41015,-25.0806755,20.59335,3.26294,14.2819245,-7.18525,1.63227
49.5,2.5230245,-1.07425,94.0791,2.5230245,-1.07425,94.0791,-13.2284555,-2.79045,135.594,24.9073245,3.09825,134.064,-14.9477655,-5.22895,85.839,18.8740245,-2.09025,82.8526,-16.7135655,5.27905,50.2454,13.2477245,-4.28175,45.1898,-17.6958755,12.10615,9.213,8.6880245,-15.15055,6.41913,-25.0216755,20.86035,3.20922,14.2738245,-7.43395,1.63648
50,2.4626745,-1.07825,94.0296,2.4626745,-1.07825,94.0296,-13.3241055,-2.73865,135.529,24.8372245,2.98245,134.024,-15.0233955,-5.13015,85.767,18.8298245,-2.13555,82.8154,-16.7477755,5.41085,50.1866,13.2192245,-4.38075,45.1584,-17.6951755,12.29005,9.16195,8.6736245,-15.38695,6.4293,-24.9535755,21.09985,3.14355,14.2669245,-7.68235,1.64191
50.5,2.4015445,-1.08195,93.9785,2.4015445,-1.08195,93.9785,-13.4218355,-2.68465,135.463,24.7653245,2.86565,133.983,-15.0991055,-5.02885,85.6933,18.7852245,-2.17615,82.7774,-16.7798755,5.53575,50.1232,13.1894245,-4.47835,45.1262,-17.6929755,12.45805,9.10534,8.6591245,-15.62235,6.43934,-24.8808755,21.32215,3.07124,14.2602245,-7.93105,1.64731
51,2.3389445,-1.08495,93.926,2.3389445,-1.08495,93.926,-13.5226155,-2.62765,135.396,24.6894245,2.74855,133.942,-15.1744855,-4.92525,85.6181,18.7398245,-2.21195,82.7393,-16.8099755,5.65255,50.0548,13.1564245,-4.57285,45.0926,-17.6865755,12.60605,9.04164,8.6448245,-15.85735,6.45016,-24.8039755,21.52015,2.99163,14.2549245,-8.18055,1.65426
51.5,2.2739145,-1.08745,93.8722,2.2739145,-1.08745,93.8722,-13.6277355,-2.56615,135.327,24.6086245,2.63075,133.9,-15.2508055,-4.81845,85.5424,18.6911245,-2.24265,82.7006,-16.8364755,5.75865,49.981,13.1214245,-4.66425,45.0587,-17.6783755,12.72865,8.97068,8.6323245,-16.09175,6.46179,-24.7228755,21.68945,2.90429,14.2508245,-8.43015,1.66272
52,2.2079045,-1.08935,93.8163,2.2079045,-1.08935,93.8163,-13.7350755,-2.50275,135.257,24.5250245,2.51305,133.857,-15.3278855,-4.70835,85.4638,18.6420245,-2.26765,82.6607,-16.8592755,5.85485,49.9008,13.0847245,-4.75235,45.0234,-17.6654755,12.83075,8.89173,8.6185245,-16.32655,6.47344,-24.6392755,21.83345,2.81208,14.2463245,-8.68155,1.67151
52.5,2.1405345,-1.09065,93.7587,2.1405345,-1.09065,93.7587,-13.8455755,-2.43575,135.185,24.4378245,2.39615,133.813,-15.4044655,-4.59485,85.3834,18.5918245,-2.28785,82.6206,-16.8796755,5.94125,49.8139,13.0459245,-4.83695,44.9877,-17.6469755,12.90675,8.80354,8.6051245,-16.56105,6.48603,-24.5571755,21.94315,2.71656,14.2435245,-8.93365,1.68205
53,2.0710645,-1.09115,93.6995,2.0710645,-1.09115,93.6995,-13.9604455,-2.36525,135.111,24.3466245,2.27945,133.769,-15.4828655,-4.47795,85.3014,18.5379245,-2.30305,82.5796,-16.8949755,6.01635,49.7212,13.0080245,-4.91775,44.952,-17.6231755,12.96005,8.70641,8.5914245,-16.79575,6.49883,-24.4726755,22.02655,2.6184,14.2404245,-9.18685,1.69296
53.5,2.0007445,-1.09125,93.6376,2.0007445,-1.09125,93.6376,-14.0773955,-2.29255,135.035,24.2524245,2.16355,133.723,-15.5624955,-4.35675,85.2152,18.4839245,-2.31305,82.5371,-16.9054755,6.07985,49.6199,12.9694245,-4.99425,44.9152,-17.5915755,12.98835,8.59988,8.5766245,-17.03125,6.51142,-24.3923755,22.07415,2.52077,14.2373245,-9.44105,1.70469
54,1.9286745,-1.09055,93.574,1.9286745,-1.09055,93.574,-14.1977355,-2.21655,134.958,24.1542245,2.04865,133.678,-15.6435855,-4.23165,85.1266,18.4271245,-2.31805,82.4938,-16.9121755,6.13215,49.511,12.9315245,-5.06775,44.8784,-17.5510755,12.99155,8.48275,8.5611245,-17.26675,6.5242,-24.3149755,22.08905,2.42491,14.2339245,-9.69555,1.71602
54.5,1.8544845,-1.08885,93.5081,1.8544845,-1.08885,93.5081,-14.3225855,-2.13655,134.879,24.0513245,1.93485,133.631,-15.7273455,-4.10245,85.0348,18.3665245,-2.31785,82.4487,-16.9111755,6.17095,49.3944,12.8958245,-5.13575,44.8414,-17.5018755,12.97275,8.35621,8.5450245,-17.50295,6.53706,-24.2385755,22.07585,2.33185,14.2293245,-9.95075,1.72647
55,1.7791345,-1.08675,93.4393,1.7791345,-1.08675,93.4393,-14.4499755,-2.05455,134.797,23.9450245,1.82135,133.584,-15.8135855,-3.96865,84.9385,18.3051245,-2.31345,82.4017,-16.9052755,6.19885,49.2694,12.8607245,-5.20025,44.8034,-17.4414755,12.93165,8.22095,8.5284245,-17.74055,6.54899,-24.1686755,22.02895,2.24492,14.2233245,-10.20675,1.73544
55.5,1.7015245,-1.08375,93.3682,1.7015245,-1.08375,93.3682,-14.5811355,-1.96915,134.714,23.8333245,1.70935,133.536,-15.9024655,-3.83085,84.8387,18.2398245,-2.30345,82.3529,-16.8929755,6.21325,49.136,12.8267245,-5.26115,44.7641,-17.3701755,12.86845,8.07573,8.5112245,-17.97895,6.56115,-24.1029755,21.95195,2.16429,14.2170245,-10.46255,1.74337
56,1.6213545,-1.07945,93.2943,1.6213545,-1.07945,93.2943,-14.7165655,-1.87925,134.628,23.7157245,1.59865,133.487,-15.9954755,-3.68855,84.7352,18.1701245,-2.28895,82.301,-16.8727755,6.21435,48.9952,12.7954245,-5.31665,44.7235,-17.2877755,12.78765,7.92403,8.4932245,-18.21795,6.5721,-24.0402755,21.84985,2.09239,14.2079245,-10.71755,1.74752
56.5,1.5394945,-1.07465,93.2183,1.5394945,-1.07465,93.2183,-14.8546955,-1.78755,134.54,23.5936245,1.48835,133.437,-16.0911955,-3.54245,84.6284,18.0982245,-2.27095,82.2472,-16.8471755,6.20525,48.8481,12.7642245,-5.36965,44.6815,-17.1952755,12.69185,7.76628,8.4763245,-18.45885,6.58302,-23.9819755,21.72475,2.02758,14.1992245,-10.97325,1.75056
57,1.4544045,-1.06845,93.1395,1.4544045,-1.06845,93.1395,-14.9976755,-1.69135,134.449,23.4644245,1.38045,133.386,-16.1910455,-3.39305,84.5188,18.0220245,-2.24715,82.19,-16.8142755,6.18085,48.6944,12.7324245,-5.41845,44.636,-17.0927755,12.58145,7.6046,8.4601245,-18.70095,6.59412,-23.9292755,21.57725,1.97535,14.1893245,-11.22835,1.75071
57.5,1.3666745,-1.06095,93.0593,1.3666745,-1.06095,93.0593,-15.1436255,-1.59185,134.356,23.3290245,1.27365,133.335,-16.2945555,-3.24015,84.408,17.9411245,-2.22045,82.1298,-16.7765755,6.14735,48.5379,12.7027245,-5.46175,44.5887,-16.9819755,12.46115,7.44083,8.4437245,-18.94365,6.6049,-23.8779755,21.41465,1.93066,14.1781245,-11.48255,1.74727
58,1.2763545,-1.05255,92.9774,1.2763545,-1.05255,92.9774,-15.2935355,-1.48935,134.261,23.1876245,1.16875,133.283,-16.4007655,-3.08475,84.2954,17.8572245,-2.18965,82.0674,-16.7330455,6.10095,48.3774,12.6708245,-5.50225,44.5385,-16.8650755,12.33075,7.27618,8.4311245,-19.18815,6.617,-23.8313755,21.23595,1.8956,14.1687245,-11.73715,1.74297
58.5,1.1817245,-1.04195,92.8943,1.1817245,-1.04195,92.8943,-15.4484055,-1.38215,134.164,23.0377245,1.06795,133.23,-16.5118055,-2.92765,84.1847,17.7677245,-2.15465,82.0007,-16.6850355,6.04105,48.2177,12.6364245,-5.53645,44.483,-16.7439655,12.19805,7.11749,8.4208245,-19.43395,6.63127,-23.7875755,21.05075,1.87428,14.1592245,-11.99185,1.73636
59,1.0853545,-1.03045,92.8112,1.0853545,-1.03045,92.8112,-15.6045255,-1.27305,134.066,22.8832245,0.96825,133.178,-16.6241455,-2.76885,84.0743,17.6749245,-2.11755,81.933,-16.6352855,5.97565,48.0578,12.6023245,-5.56645,44.427,-16.6190055,12.05785,6.95832,8.4116245,-19.67995,6.64667,-23.7447755,20.85465,1.85634,14.1494245,-12.24595,1.72707
59.5,0.9847645,-1.01695,92.7289,0.9847645,-1.01695,92.7289,-15.7659955,-1.15915,133.967,22.7214245,0.87485,133.126,-16.7397555,-2.61055,83.969,17.5776245,-2.07705,81.8626,-16.5840455,5.89485,47.9035,12.5628245,-5.58985,44.3661,-16.4971855,11.91605,6.81059,8.4089245,-19.92715,6.6673,-23.7058755,20.65475,1.8507,14.1434245,-12.50085,1.71871
60,0.8806145,-1.00155,92.6479,0.8806145,-1.00155,92.6479,-15.9309755,-1.04205,133.866,22.5530245,0.78475,133.075,-16.8579755,-2.45235,83.8693,17.4761245,-2.03445,81.7902,-16.5333555,5.80605,47.7552,12.5217245,-5.60485,44.3019,-16.3795755,11.77675,6.67172,8.4083245,-20.17405,6.69245,-23.6686755,20.45805,1.85077,14.1382245,-12.75665,1.71063
60.5,0.7747545,-0.98505,92.5688,0.7747545,-0.98505,92.5688,-16.0969955,-0.92265,133.767,22.3813245,0.69905,133.026,-16.9764755,-2.29505,83.7734,17.3718245,-1.99045,81.718,-16.4840455,5.71015,47.6116,12.4781245,-5.61595,44.2371,-16.2639155,11.63145,6.53847,8.4117245,-20.42055,6.72145,-23.6330755,20.25295,1.85511,14.1336245,-13.01215,1.70113
61,0.6642845,-0.96575,92.4951,0.6642845,-0.96575,92.4951,-16.2675155,-0.79835,133.668,22.2034245,0.62215,132.98,-17.0974755,-2.14195,83.6909,17.2625245,-1.94475,81.6458,-16.4411355,5.60095,47.4843,12.4304245,-5.61225,44.1695,-16.1633055,11.48955,6.4251,8.4204245,-20.66545,6.76158,-23.6010755,20.05525,1.8658,14.1330245,-13.26895,1.69623
61.5,0.5521745,-0.94555,92.4228,0.5521745,-0.94555,92.4228,-16.4394355,-0.67275,133.57,22.0225245,0.54765,132.936,-17.2190755,-1.98975,83.6123,17.1513245,-1.89825,81.5736,-16.3998655,5.48785,47.361,12.3825245,-5.60375,44.101,-16.0678455,11.34745,6.31728,8.4311245,-20.90865,6.80496,-23.5703755,19.85855,1.87783,14.1317245,-13.52575,1.69103
62,0.4376945,-0.92365,92.3578,0.4376945,-0.92365,92.3578,-16.6128555,-0.54355,133.476,21.8399245,0.48275,132.898,-17.3404755,-1.84355,83.5466,17.0371245,-1.85215,81.505,-16.3683255,5.36515,47.254,12.3312245,-5.58385,44.0339,-15.9850055,11.19925,6.22449,8.4463245,-21.14885,6.85996,-23.5426755,19.65865,1.89241,14.1327245,-13.78335,1.68947
62.5,0.3201245,-0.89945,92.3004,0.3201245,-0.89945,92.3004,-16.7878755,-0.41125,133.385,21.6549245,0.42605,132.865,-17.4632755,-1.70365,83.4959,16.9194245,-1.80575,81.4397,-16.3477055,5.23315,47.1644,12.2802245,-5.54615,43.9676,-15.9215155,11.05155,6.14989,8.4641245,-21.38455,6.92816,-23.5200755,19.46515,1.90685,14.1336245,-14.04105,1.69236
63,0.2019145,-0.87485,92.2462,0.2019145,-0.87485,92.2462,-16.9634755,-0.27805,133.297,21.4694245,0.37335,132.836,-17.5854755,-1.56685,83.4499,16.8008245,-1.75995,81.3769,-16.3300555,5.09695,47.0803,12.2294245,-5.50445,43.9026,-15.8646155,10.90025,6.08084,8.4833245,-21.61725,7.00108,-23.4988755,19.27105,1.92112,14.1345245,-14.29845,1.69696
63.5,0.0813345,-0.84835,92.2031,0.0813345,-0.84835,92.2031,-17.1397755,-0.14125,133.217,21.2842245,0.33165,132.817,-17.7082755,-1.44025,83.4219,16.6796245,-1.71545,81.3212,-16.3293455,4.95165,47.0178,12.1806245,-5.44125,43.8417,-15.8266155,10.73935,6.02902,8.5039245,-21.84205,7.09162,-23.4831755,19.07395,1.93354,14.1338245,-14.55535,1.70657
64,-0.0398955,-0.82095,92.1657,-0.0398955,-0.82095,92.1657,-17.3154755,-0.00405,133.14,21.1009245,0.29565,132.802,-17.8315755,-1.31915,83.4031,16.5570245,-1.67115,81.2696,-16.3367555,4.80145,46.9659,12.1335245,-5.36735,43.7835,-15.8004355,10.57495,5.98687,8.5243245,-22.06235,7.19115,-23.4705755,18.87735,1.944,14.1322245,-14.81105,1.71993
64.5,-0.1617555,-0.79325,92.1365,-0.1617555,-0.79325,92.1365,-17.4906755,0.13465,133.071,20.9177245,0.26665,132.797,-17.9541755,-1.20665,83.3939,16.4337245,-1.62965,81.2255,-16.3520655,4.64505,46.925,12.0908245,-5.27945,43.7303,-15.7850455,10.40215,5.95301,8.5437245,-22.27605,7.30315,-23.4622755,18.67895,1.95244,14.1286245,-15.06635,1.73799
65,-0.2843055,-0.76455,92.1174,-0.2843055,-0.76455,92.1174,-17.6646755,0.27455,133.01,20.7388245,0.24675,132.801,-18.0782755,-1.10525,83.399,16.3092245,-1.58915,81.1895,-16.3843155,4.48165,46.9005,12.0537245,-5.17095,43.6824,-15.7850355,10.21565,5.93044,8.5624245,-22.47895,7.43226,-23.4596755,18.47315,1.95682,14.1217245,-15.31855,1.75968
