[Gait],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
氏名,周期,歩行率,立脚,%,遊脚,%,両足支持,%,ストライド,ステップ,歩隔,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.99716045,0.63859,96.8653,0.99716045,0.63859,96.8653,-22.36209955,6.94119,134.959,19.22100045,2.54689,139.341,-14.82179955,-1.74401,87.0916,20.19500045,-4.42341,87.7228,-10.99969955,13.70669,51.2452,17.20430045,-6.88551,48.8379,-6.65999955,-6.98391,18.1467,13.84353045,-16.77871,8.52964,-9.32339955,-0.19711,6.97919,16.47220045,-6.53221,2.9429
32.5,0.98217045,0.60569,96.8376,0.98217045,0.60569,96.8376,-22.37499955,6.89789,134.933,19.19660045,2.54429,139.324,-14.85019955,-1.75401,87.1108,20.17490045,-4.56771,87.6764,-11.00929955,13.93439,51.3361,17.23300045,-7.40451,48.8435,-6.66149955,-5.80021,17.5909,13.82499045,-17.47151,8.536,-9.29149955,1.33049,6.66658,16.49480045,-7.22081,2.93629
33,0.96831045,0.57189,96.8055,0.96831045,0.57189,96.8055,-22.38439955,6.84919,134.909,19.17270045,2.54489,139.3,-14.87679955,-1.76791,87.1212,20.15590045,-4.70571,87.6265,-11.01719955,14.14429,51.4073,17.26050045,-7.92481,48.8497,-6.67359955,-4.59981,17.0412,13.80998045,-18.16331,8.54618,-9.26049955,2.86119,6.37019,16.51580045,-7.90961,2.92943
33.5,0.95557045,0.53799,96.7687,0.95557045,0.53799,96.7687,-22.39219955,6.79719,134.884,19.14900045,2.54819,139.269,-14.89959955,-1.78481,87.1215,20.13760045,-4.83681,87.5736,-11.02349955,14.33609,51.4584,17.28740045,-8.44431,48.8561,-6.69269955,-3.38701,16.4974,13.79947045,-18.84971,8.56276,-9.22809955,4.39279,6.09106,16.53310045,-8.59911,2.92316
34,0.94380045,0.50369,96.7277,0.94380045,0.50369,96.7277,-22.39879955,6.74169,134.858,19.12730045,2.55349,139.232,-14.92049955,-1.80411,87.1131,20.11990045,-4.96111,87.5179,-11.02779955,14.51159,51.4916,17.31430045,-8.96451,48.8638,-6.72009955,-2.16291,15.961,13.78964045,-19.53361,8.58355,-9.19509955,5.92479,5.8272,16.54750045,-9.28871,2.91863
34.5,0.93289045,0.46919,96.6829,0.93289045,0.46919,96.6829,-22.40359955,6.68149,134.831,19.10700045,2.56289,139.187,-14.93939955,-1.82551,87.0972,20.10160045,-5.08041,87.46,-11.03129955,14.66999,51.5074,17.33980045,-9.48341,48.8728,-6.75559955,-0.92681,15.4339,13.78668045,-20.21301,8.6132,-9.16129955,7.45749,5.57694,16.55990045,-9.97801,2.91621
35,0.92226045,0.43469,96.6327,0.92226045,0.43469,96.6327,-22.40829955,6.61799,134.802,19.08550045,2.57499,139.135,-14.95409955,-1.84841,87.0696,20.08170045,-5.19251,87.399,-11.03349955,14.80679,51.5015,17.36420045,-9.99811,48.8812,-6.79079955,0.31409,14.9212,13.78504045,-20.88531,8.64981,-9.12329955,8.98629,5.34766,16.56770045,-10.66771,2.9172
35.5,0.91164045,0.39999,96.579,0.91164045,0.39999,96.579,-22.41349955,6.55149,134.771,19.06600045,2.58889,139.076,-14.96829955,-1.87191,87.0346,20.06060045,-5.29931,87.3361,-11.03519955,14.92609,51.4801,17.38800045,-10.50901,48.8921,-6.83089955,1.56139,14.4185,13.78420045,-21.55301,8.69229,-9.08359955,10.51359,5.13285,16.57320045,-11.35581,2.92186
36,0.90110045,0.36549,96.5227,0.90110045,0.36549,96.5227,-22.41959955,6.48199,134.739,19.04810045,2.60639,139.011,-14.98139955,-1.89591,86.9947,20.03780045,-5.40261,87.2724,-11.03709955,15.02899,51.4456,17.41100045,-11.01431,48.9049,-6.87459955,2.81419,13.9278,13.78878045,-22.21571,8.74392,-9.04039955,12.03919,4.93024,16.57750045,-12.04331,2.92905
36.5,0.88955045,0.33089,96.462,0.88955045,0.33089,96.462,-22.42719955,6.40929,134.704,19.02780045,2.62619,138.939,-14.99269955,-1.91961,86.9449,20.01240045,-5.49951,87.2061,-11.03929955,15.10679,51.3913,17.43180045,-11.50871,48.918,-6.91179955,4.06209,13.4609,13.79007045,-22.87241,8.79989,-8.99089955,13.55429,4.75412,16.57920045,-12.72931,2.94025
37,0.87701045,0.29679,96.399,0.87701045,0.29679,96.399,-22.43859955,6.33549,134.666,19.00950045,2.64749,138.862,-15.00589955,-1.94251,86.8907,19.98590045,-5.59261,87.1395,-11.04269955,15.16449,51.3239,17.45180045,-11.99171,48.9347,-6.95069955,5.31119,13.0062,13.79388045,-23.52251,8.86405,-8.93849955,15.06479,4.59553,16.57990045,-13.41261,2.95399
37.5,0.86368045,0.26299,96.3344,0.86368045,0.26299,96.3344,-22.45259955,6.25959,134.626,18.99180045,2.67169,138.781,-15.02009955,-1.96471,86.8334,19.95810045,-5.68201,87.0725,-11.04679955,15.20279,51.2448,17.47090045,-12.46291,48.9539,-6.98799955,6.55689,12.5711,13.79798045,-24.16921,8.93361,-8.88009955,16.56649,4.45672,16.58070045,-14.09451,2.96891
38,0.84863045,0.22929,96.2679,0.84863045,0.22929,96.2679,-22.46959955,6.18159,134.584,18.97240045,2.69769,138.696,-15.03579955,-1.98551,86.7716,19.92900045,-5.76631,87.0045,-11.05309955,15.21759,51.1515,17.48770045,-12.91711,48.975,-7.01899955,7.79009,12.1627,13.79858045,-24.81241,9.00605,-8.81669955,18.04969,4.34811,16.58230045,-14.77361,2.98482
38.5,0.83220045,0.19639,96.2006,0.83220045,0.19639,96.2006,-22.49169955,6.10459,134.54,18.95370045,2.72439,138.608,-15.05449955,-2.00431,86.7085,19.90020045,-5.84751,86.937,-11.06079955,15.21369,51.0484,17.50380045,-13.35571,48.9986,-7.04889955,9.01709,11.7699,13.80089045,-25.45011,9.08436,-8.75039955,19.52249,4.26276,16.58370045,-15.45081,2.99935
39,0.81443045,0.16399,96.1333,0.81443045,0.16399,96.1333,-22.51729955,6.02589,134.494,18.93520045,2.75389,138.519,-15.07749955,-2.02181,86.6445,19.87280045,-5.92321,86.8695,-11.06979955,15.18629,50.9335,17.51840045,-13.77381,49.0258,-7.07419955,10.22629,11.4069,13.79989045,-26.08651,9.16491,-8.67829955,20.96909,4.21168,16.58710045,-16.12531,3.01208
39.5,0.79512045,0.13219,96.0662,0.79512045,0.13219,96.0662,-22.54629955,5.94699,134.447,18.91530045,2.78469,138.428,-15.10369955,-2.03741,86.5804,19.84590045,-5.99351,86.8025,-11.08089955,15.13899,50.8084,17.53130045,-14.17231,49.0549,-7.09499955,11.41489,11.0699,13.79882045,-26.72031,9.24897,-8.60429955,22.38759,4.19403,16.59220045,-16.79791,3.02119
40,0.77442045,0.10149,95.9995,0.77442045,0.10149,95.9995,-22.57989955,5.86989,134.399,18.89460045,2.81579,138.339,-15.13249955,-2.05021,86.5161,19.82100045,-6.06001,86.7359,-11.09339955,15.07549,50.6756,17.54390045,-14.55381,49.0849,-7.11539955,12.58879,10.7533,13.79687045,-27.35111,9.33551,-8.52819955,23.78459,4.20462,16.59760045,-17.46951,3.02676
40.5,0.75284045,0.07129,95.9346,0.75284045,0.07129,95.9346,-22.61639955,5.79179,134.351,18.87450045,2.84939,138.25,-15.16729955,-2.06101,86.4537,19.80040045,-6.11811,86.6699,-11.10669955,14.99009,50.5323,17.55470045,-14.90891,49.1183,-7.13149955,13.72159,10.4713,13.79331045,-27.98101,9.4245,-8.45119955,25.12629,4.25877,16.60560045,-18.13881,3.02691
41,0.73022045,0.04229,95.8713,0.73022045,0.04229,95.8713,-22.65509955,5.71519,134.304,18.85260045,2.88419,138.163,-15.20469955,-2.06921,86.393,19.78090045,-6.16941,86.6052,-11.12079955,14.88879,50.3813,17.56420045,-15.24521,49.1521,-7.14469955,14.82419,10.214,13.79310045,-28.60791,9.51846,-8.37489955,26.42909,4.34657,16.61440045,-18.80821,3.02105
41.5,0.70651045,0.01419,95.8089,0.70651045,0.01419,95.8089,-22.69649955,5.64049,134.256,18.82830045,2.91929,138.078,-15.24309955,-2.07411,86.3317,19.76400045,-6.21591,86.5403,-11.13619955,14.77579,50.2242,17.57340045,-15.56611,49.1853,-7.15929955,15.90029,9.97835,13.78940045,-29.23361,9.61281,-8.29869955,27.69489,4.45939,16.62290045,-19.47761,3.01237
42,0.68282045,-0.01301,95.7496,0.68282045,-0.01301,95.7496,-22.73939955,5.56659,134.21,18.80550045,2.95639,137.997,-15.28659955,-2.07531,86.2737,19.75160045,-6.24961,86.477,-11.15139955,14.64529,50.0588,17.58130045,-15.85771,49.2203,-7.17159955,16.89929,9.77549,13.79161045,-29.85451,9.71626,-8.22819955,28.86309,4.61185,16.63270045,-20.14681,2.99743
42.5,0.65853045,-0.03901,95.6921,0.65853045,-0.03901,95.6921,-22.78189955,5.49449,134.165,18.77980045,2.99479,137.918,-15.32999955,-2.07271,86.2166,19.73910045,-6.27611,86.4142,-11.16649955,14.50469,49.8882,17.58740045,-16.13461,49.2543,-7.18379955,17.85939,9.59547,13.79578045,-30.47281,9.82415,-8.15949955,29.98229,4.78801,16.64220045,-20.81731,2.97958
43,0.63368045,-0.06421,95.6359,0.63368045,-0.06421,95.6359,-22.82499955,5.42429,134.122,18.75170045,3.03369,137.843,-15.37309955,-2.06611,86.1589,19.72800045,-6.29571,86.3518,-11.18239955,14.35719,49.7138,17.59290045,-16.39751,49.287,-7.19689955,18.76979,9.43233,13.79914045,-31.08811,9.93618,-8.09459955,31.03849,4.97653,16.65060045,-21.48881,2.96106
43.5,0.60903045,-0.08821,95.5826,0.60903045,-0.08821,95.5826,-22.86819955,5.35729,134.081,18.72430045,3.07349,137.771,-15.41739955,-2.05311,86.1031,19.71740045,-6.30201,86.2911,-11.19769955,14.20079,49.5355,17.59720045,-16.63601,49.3193,-7.20959955,19.58019,9.29024,13.81251045,-31.69341,10.0633,-8.03809955,31.97429,5.17786,16.65790045,-22.16191,2.942
44,0.58409045,-0.11131,95.531,0.58409045,-0.11131,95.531,-22.90889955,5.29159,134.043,18.69380045,3.11479,137.701,-15.45939955,-2.03541,86.0473,19.70550045,-6.30021,86.2303,-11.21329955,14.03939,49.3552,17.59860045,-16.86281,49.3506,-7.22389955,20.33719,9.16729,13.82491045,-32.29631,10.1952,-7.98419955,32.84429,5.38506,16.66460045,-22.83611,2.92516
44.5,0.55855045,-0.13361,95.4809,0.55855045,-0.13361,95.4809,-22.94929955,5.22909,134.006,18.66110045,3.15619,137.634,-15.49959955,-2.01141,85.9915,19.69120045,-6.28951,86.171,-11.22949955,13.87589,49.1748,17.59860045,-17.07541,49.3804,-7.23769955,21.01199,9.05272,13.84135045,-32.89111,10.339,-7.93709955,33.61749,5.58069,16.66930045,-23.51161,2.91173
45,0.53266045,-0.15461,95.433,0.53266045,-0.15461,95.433,-22.98889955,5.17079,133.971,18.62780045,3.19779,137.57,-15.53779955,-1.97831,85.9358,19.67340045,-6.26771,86.113,-11.24669955,13.71049,48.9956,17.59620045,-17.26861,49.4093,-7.25259955,21.57909,8.94922,13.86447045,-33.47401,10.4985,-7.89679955,34.26489,5.75749,16.67290045,-24.18811,2.90568
45.5,0.50647045,-0.17511,95.3862,0.50647045,-0.17511,95.3862,-23.02569955,5.11329,133.939,18.59280045,3.24029,137.506,-15.57329955,-1.94051,85.8805,19.65200045,-6.23811,86.0552,-11.26429955,13.54609,48.8188,17.59010045,-17.45321,49.4379,-7.26679955,22.08349,8.85387,13.88606045,-34.05281,10.6645,-7.85939955,34.83919,5.91826,16.67570045,-24.86431,2.90463
46,0.47862045,-0.19431,95.3417,0.47862045,-0.19431,95.3417,-23.06279955,5.06139,133.908,18.55440045,3.28219,137.445,-15.60599955,-1.89251,85.8266,19.62390045,-6.19851,86.0003,-11.28379955,13.38349,48.6476,17.58110045,-17.62041,49.4654,-7.27929955,22.47409,8.75958,13.91287045,-34.61821,10.8488,-7.82919955,35.28409,6.03622,16.67670045,-25.54051,2.91204
46.5,0.44986045,-0.21211,95.2986,0.44986045,-0.21211,95.2986,-23.09969955,5.01319,133.879,18.51560045,3.32399,137.384,-15.63569955,-1.83451,85.7729,19.59150045,-6.15031,85.9466,-11.30689955,13.22479,48.4826,17.56800045,-17.77051,49.493,-7.29319955,22.75969,8.66873,13.93955045,-35.17231,11.0458,-7.80229955,35.60809,6.11004,16.67830045,-26.21521,2.93096
47,0.42052045,-0.22951,95.2567,0.42052045,-0.22951,95.2567,-23.13489955,4.96589,133.852,18.47640045,3.36589,137.323,-15.66449955,-1.77281,85.7216,19.55390045,-6.09591,85.8939,-11.32969955,13.07149,48.3242,17.55110045,-17.91241,49.521,-7.30269955,22.98609,8.57656,13.96677045,-35.72001,11.2503,-7.77839955,35.86659,6.15694,16.67950045,-26.88791,2.9536
47.5,0.38781045,-0.24431,95.2184,0.38781045,-0.24431,95.2184,-23.17259955,4.92619,133.827,18.43230045,3.40669,137.264,-15.69079955,-1.69651,85.6749,19.50770045,-6.03021,85.8461,-11.35759955,12.92469,48.1797,17.52840045,-18.02811,49.549,-7.30949955,23.06829,8.48175,13.99343045,-36.25011,11.4746,-7.75889955,35.96289,6.1265,16.68090045,-27.55681,2.9879
48,0.35409045,-0.25811,95.1811,0.35409045,-0.25811,95.1811,-23.21169955,4.88889,133.803,18.38870045,3.44709,137.204,-15.71599955,-1.61371,85.63,19.45880045,-5.95891,85.7995,-11.38879955,12.78389,48.0429,17.50220045,-18.13001,49.577,-7.31479955,23.07979,8.3847,14.01690045,-36.77191,11.7061,-7.74019955,35.97849,6.05611,16.68300045,-28.22271,3.02823
48.5,0.31931045,-0.27051,95.1461,0.31931045,-0.27051,95.1461,-23.25109955,4.85319,133.781,18.34530045,3.48749,137.145,-15.74239955,-1.52761,85.5905,19.40530045,-5.88181,85.7552,-11.41969955,12.65199,47.9171,17.47200045,-18.21821,49.6056,-7.31479955,23.03199,8.28423,14.04315045,-37.28311,11.9458,-7.72449955,35.92949,5.95499,16.68600045,-28.88501,3.07047
49,0.28017045,-0.27871,95.1168,0.28017045,-0.27871,95.1168,-23.29549955,4.82509,133.762,18.29660045,3.52749,137.089,-15.76909955,-1.42741,85.5615,19.34610045,-5.79201,85.7177,-11.45719955,12.53109,47.813,17.43420045,-18.26811,49.6335,-7.30909955,22.84139,8.18236,14.06007045,-37.77471,12.1999,-7.70929955,35.71929,5.76831,16.69040045,-29.53941,3.11828
49.5,0.24030045,-0.28581,95.0883,0.24030045,-0.28581,95.0883,-23.34249955,4.79859,133.744,18.24930045,3.56679,137.032,-15.79689955,-1.32471,85.5354,19.28570045,-5.69841,85.6816,-11.49579955,12.41679,47.7161,17.39470045,-18.30441,49.6603,-7.29919955,22.60909,8.07682,14.07689045,-38.2578,12.4583,-7.69479955,35.46169,5.55827,16.69490045,-30.19101,3.16598
50,0.19870045,-0.28971,95.0643,0.19870045,-0.28971,95.0643,-23.39219955,4.77479,133.728,18.20120045,3.60689,136.978,-15.82769955,-1.21961,85.5184,19.22330045,-5.59741,85.6493,-11.53459955,12.31259,47.6338,17.35160045,-18.31571,49.6855,-7.28519955,22.32169,7.97333,14.09500045,-38.72495,12.7233,-7.68199955,35.14239,5.32406,16.70110045,-30.83761,3.21229
50.5,0.15410045,-0.28861,95.0468,0.15410045,-0.28861,95.0468,-23.44729955,4.75579,133.717,18.15020045,3.64799,136.929,-15.86249955,-1.10841,85.5153,19.16120045,-5.48421,85.6236,-11.57609955,12.22129,47.5734,17.30270045,-18.28371,49.7063,-7.26209955,21.93789,7.8725,14.10321045,-39.17102,12.9948,-7.66889955,34.71379,5.04153,16.70640045,-31.47661,3.25331
51,0.10871045,-0.28541,95.0312,0.10871045,-0.28541,95.0312,-23.50619955,4.73879,133.707,18.09990045,3.68899,136.882,-15.89929955,-0.99711,85.5166,19.09880045,-5.36701,85.6,-11.61759955,12.13679,47.5211,17.25410045,-18.23191,49.7235,-7.23449955,21.52419,7.7716,14.11599045,-39.60397,13.271,-7.65689955,34.25049,4.74915,16.71120045,-32.11361,3.29167
51.5,0.06200045,-0.27701,95.0219,0.06200045,-0.27701,95.0219,-23.56859955,4.72479,133.702,18.04870045,3.73249,136.84,-15.94039955,-0.88771,85.5298,19.03810045,-5.23991,85.5809,-11.65749955,12.06189,47.4843,17.20360045,-18.14111,49.7337,-7.20299955,21.07119,7.68096,14.12832045,-40.0122,13.5511,-7.64599955,33.74089,4.45648,16.71580045,-32.74571,3.32541
52,0.01393045,-0.26341,95.019,0.01393045,-0.26341,95.019,-23.63469955,4.71359,133.703,17.99630045,3.77789,136.805,-15.98659955,-0.77991,85.556,18.97930045,-5.10191,85.5667,-11.69469955,11.99779,47.4649,17.15110045,-18.00631,49.7347,-7.16139955,20.56599,7.59712,14.13771045,-40.3944,13.8354,-7.63629955,33.17269,4.158,16.71640045,-33.37311,3.35148
52.5,-0.03455955,-0.24691,95.0188,-0.03455955,-0.24691,95.0188,-23.70489955,4.70469,133.704,17.94350045,3.82449,136.774,-16.03439955,-0.67521,85.587,18.92250045,-4.96011,85.5548,-11.73159955,11.93839,47.4526,17.10100045,-17.84651,49.7288,-7.11779955,20.04569,7.51957,14.15415045,-40.75832,14.1246,-7.62759955,32.58539,3.8668,16.71540045,-33.99981,3.3761
53,-0.08305955,-0.22311,95.0261,-0.08305955,-0.22311,95.0261,-23.77719955,4.69919,133.714,17.89140045,3.87539,136.752,-16.08719955,-0.57971,85.6311,18.86750045,-4.80631,85.5466,-11.76189955,11.88679,47.4551,17.05270045,-17.62931,49.7063,-7.06829955,19.50209,7.45905,14.17368045,-41.07817,14.4195,-7.62139955,31.97109,3.6094,16.70990045,-34.62201,3.40077
53.5,-0.13169955,-0.19511,95.0382,-0.13169955,-0.19511,95.0382,-23.85109955,4.69539,133.729,17.83880045,3.92819,136.737,-16.14309955,-0.49001,85.6835,18.81360045,-4.64531,85.5405,-11.78789955,11.84109,47.468,17.00560045,-17.37531,49.6727,-7.01289955,18.93869,7.40728,14.19742045,-41.36983,14.7196,-7.61739955,31.33519,3.37001,16.69980045,-35.24211,3.42488
54,-0.18026955,-0.16431,95.0529,-0.18026955,-0.16431,95.0529,-23.92729955,4.69399,133.745,17.78530045,3.98299,136.727,-16.19949955,-0.40581,85.7391,18.76190045,-4.48191,85.5357,-11.81269955,11.79499,47.4844,16.96220045,-17.09571,49.6295,-6.95749955,18.37249,7.36472,14.22639045,-41.63957,15.0245,-7.61349955,30.69539,3.15005,16.68660045,-35.86101,3.45377
54.5,-0.22711955,-0.12491,95.0751,-0.22711955,-0.12491,95.0751,-24.00249955,4.69769,133.771,17.73490045,4.04209,136.728,-16.25929955,-0.33911,85.8056,18.70800045,-4.30871,85.5316,-11.82629955,11.75049,47.5125,16.92550045,-16.73881,49.5587,-6.89659955,17.79629,7.34263,14.26815045,-41.83394,15.3439,-7.61469955,30.04789,2.99455,16.66590045,-36.47181,3.50431
55,-0.27386955,-0.08301,95.0997,-0.27386955,-0.08301,95.0997,-24.07809955,4.70259,133.8,17.68390045,4.10299,136.734,-16.31999955,-0.27811,85.8757,18.65430045,-4.13271,85.5276,-11.83749955,11.70679,47.545,16.89090045,-16.35921,49.4794,-6.83539955,17.21629,7.328,14.31430045,-42.00613,15.6685,-7.61759955,29.39689,2.85723,16.64210045,-37.08051,3.56174
55.5,-0.31973955,-0.03871,95.1264,-0.31973955,-0.03871,95.1264,-24.15269955,4.71099,133.832,17.63350045,4.16469,136.746,-16.37999955,-0.22551,85.9468,18.59980045,-3.95711,85.5229,-11.84589955,11.65579,47.5774,16.86080045,-15.94721,49.3862,-6.77409955,16.63719,7.3214,14.36329045,-42.14337,16.0011,-7.62029955,28.75039,2.74694,16.61410045,-37.68191,3.63888
56,-0.36338955,0.01199,95.1574,-0.36338955,0.01199,95.1574,-24.22389955,4.72639,133.872,17.58720045,4.22759,136.768,-16.43989955,-0.19211,86.0223,18.53810045,-3.78121,85.5144,-11.84499955,11.59489,47.6138,16.83960045,-15.46111,49.2648,-6.71419955,16.05609,7.33099,14.43075045,-42.18941,16.3562,-7.62789955,28.10879,2.69786,16.58240045,-38.26299,3.76636
56.5,-0.40696955,0.06399,95.1898,-0.40696955,0.06399,95.1898,-24.29429955,4.74269,133.914,17.54080045,4.29189,136.792,-16.49979955,-0.16351,86.0991,18.47580045,-3.60511,85.5051,-11.84309955,11.53129,47.6516,16.81970045,-14.96021,49.1373,-6.65659955,15.47529,7.34569,14.49755045,-42.2174,16.7161,-7.63639955,27.46949,2.66144,16.54910045,-38.83831,3.90591
57,-0.44897955,0.11679,95.2228,-0.44897955,0.11679,95.2228,-24.36029955,4.76509,133.958,17.49740045,4.35239,136.822,-16.55749955,-0.14521,86.1741,18.40850045,-3.43741,85.492,-11.83889955,11.44949,47.6855,16.80410045,-14.41951,48.9946,-6.60119955,14.89199,7.36342,14.56590045,-42.18985,17.0903,-7.64439955,26.83509,2.6475,16.51440045,-39.38663,4.09061
57.5,-0.48947955,0.17239,95.2567,-0.48947955,0.17239,95.2567,-24.42329955,4.79429,134.005,17.45840045,4.41059,136.856,-16.61329955,-0.14101,86.2484,18.33390045,-3.27741,85.4734,-11.83159955,11.35079,47.7172,16.79530045,-13.82741,48.8337,-6.55439955,14.30789,7.3898,14.64577045,-42.08455,17.4855,-7.65539955,26.20639,2.66642,16.48310045,-39.90058,4.33352
58,-0.52981955,0.22799,95.2913,-0.52981955,0.22799,95.2913,-24.48339955,4.82499,134.054,17.42050045,4.46789,136.893,-16.66909955,-0.14101,86.3228,18.25670045,-3.12121,85.4532,-11.82379955,11.24379,47.7478,16.78630045,-13.22101,48.6683,-6.51009955,13.72199,7.41716,14.71996045,-41.95682,17.8864,-7.66619955,25.57959,2.69208,16.45260045,-40.39715,4.5979
58.5,-0.56848955,0.28149,95.325,-0.56848955,0.28149,95.325,-24.53819955,4.86369,134.104,17.38740045,4.51479,136.931,-16.72149955,-0.15041,86.3935,18.17530045,-2.98281,85.4275,-11.81799955,11.10839,47.7716,16.77880045,-12.57791,48.4948,-6.47469955,13.12749,7.44269,14.79142045,-41.76199,18.3051,-7.67629955,24.95159,2.72215,16.42820045,-40.83236,4.92477
59,-0.60642955,0.33489,95.358,-0.60642955,0.33489,95.358,-24.59049955,4.90759,134.153,17.35840045,4.55719,136.97,-16.77239955,-0.16771,86.462,18.08850045,-2.85561,85.3975,-11.81289955,10.95399,47.7902,16.77490045,-11.90451,48.3143,-6.44909955,12.53039,7.47056,14.86393045,-41.5115,18.7379,-7.68699955,24.32509,2.76113,16.41190045,-41.22234,5.30071
59.5,-0.64398955,0.38679,95.3914,-0.64398955,0.38679,95.3914,-24.63879955,4.95359,134.204,17.33180045,4.59459,137.011,-16.82359955,-0.18761,86.5302,17.99950045,-2.73681,85.3657,-11.80849955,10.78689,47.8066,16.76820045,-11.21951,48.1342,-6.42679955,11.92759,7.49517,14.92685045,-41.23582,19.1763,-7.69709955,23.69609,2.79799,16.40090045,-41.57694,5.70253
60,-0.68006955,0.43309,95.4234,-0.68006955,0.43309,95.4234,-24.68249955,5.00759,134.252,17.31090045,4.61459,137.051,-16.87139955,-0.21531,86.5946,17.91160045,-2.64341,85.3302,-11.81099955,10.58149,47.8134,16.75880045,-10.50681,47.9597,-6.42089955,11.31199,7.51592,14.97701045,-40.89001,19.6293,-7.70609955,23.05789,2.8212,16.40520045,-41.81936,6.16759
60.5,-0.71564955,0.47779,95.4548,-0.71564955,0.47779,95.4548,-24.72399955,5.06419,134.3,17.29270045,4.62939,137.091,-16.91889955,-0.24561,86.6576,17.82210045,-2.55991,85.2931,-11.81469955,10.36129,47.816,16.74920045,-9.78141,47.787,-6.41989955,10.69189,7.53453,15.02228045,-40.51401,20.088,-7.71409955,22.41729,2.84115,16.41770045,-42.01858,6.66006
61,-0.75037955,0.51929,95.4868,-0.75037955,0.51929,95.4868,-24.76229955,5.12299,134.347,17.27810045,4.63479,137.13,-16.96659955,-0.27721,86.7205,17.73460045,-2.48781,85.2563,-11.82089955,10.12559,47.8156,16.73550045,-9.04891,47.6228,-6.42459955,10.06509,7.5497,15.05726045,-40.11121,20.5495,-7.72229955,21.76959,2.85339,16.44030045,-42.1566,7.17257
61.5,-0.78374955,0.55299,95.5191,-0.78374955,0.55299,95.5191,-24.79669955,5.18629,134.392,17.26770045,4.61959,137.17,-17.01199955,-0.31481,86.7817,17.65480045,-2.44081,85.2215,-11.83409955,9.85039,47.8063,16.71460045,-8.30371,47.4804,-6.44609955,9.42549,7.5615,15.06883045,-39.65183,21.0134,-7.72919955,21.10789,2.84634,16.48260045,-42.14379,7.72104
62,-0.81635955,0.58469,95.5515,-0.81635955,0.58469,95.5515,-24.82919955,5.25079,134.436,17.25910045,4.59899,137.208,-17.05729955,-0.35231,86.8422,17.57660045,-2.40131,85.1876,-11.84809955,9.56539,47.7946,16.69140045,-7.55471,47.3436,-6.46819955,8.78149,7.56999,15.07688045,-39.17679,21.4782,-7.73499955,20.44249,2.83449,16.53100045,-42.09506,8.27998
62.5,-0.84727955,0.61139,95.5861,-0.84727955,0.61139,95.5861,-24.85959955,5.31599,134.479,17.25370045,4.56459,137.248,-17.10209955,-0.39251,86.9035,17.50760045,-2.37451,85.1595,-11.86469955,9.26069,47.78,16.66270045,-6.80491,47.2293,-6.49789955,8.13149,7.57814,15.07255045,-38.67169,21.9374,-7.74189955,19.76739,2.81595,16.59350045,-41.93917,8.8393
63,-0.87670955,0.63139,95.623,-0.87670955,0.63139,95.623,-24.88659955,5.38119,134.52,17.24990045,4.51419,137.289,-17.14549955,-0.43691,86.9646,17.44820045,-2.36251,85.1388,-11.88369955,8.92959,47.7607,16.62620045,-6.05531,47.1418,-6.53469955,7.47359,7.58432,15.04797045,-38.13521,22.3865,-7.74799955,19.08169,2.78771,16.66980045,-41.65254,9.39611
63.5,-0.90495955,0.64909,95.6609,-0.90495955,0.64909,95.6609,-24.91239955,5.44709,134.561,17.24720045,4.45679,137.33,-17.18789955,-0.48091,87.0254,17.39370045,-2.35731,85.1216,-11.90339955,8.58989,47.7401,16.58660045,-5.30581,47.064,-6.57209955,6.81249,7.58919,15.02199045,-37.58611,22.8327,-7.75389955,18.39169,2.75669,16.75160045,-41.32398,9.95237
64,-0.93051955,0.66099,95.7034,-0.93051955,0.66099,95.7034,-24.93589955,5.51049,134.602,17.24560045,4.38519,137.375,-17.22869955,-0.53131,87.087,17.35230045,-2.36041,85.118,-11.92159955,8.23099,47.7186,16.54150045,-4.56311,47.0223,-6.61139955,6.14789,7.59659,14.98599045,-37.00731,23.2577,-7.76129955,17.69489,2.72892,16.84540045,-40.85492,10.4736
64.5,-0.95454955,0.66839,95.7491,-0.95454955,0.66839,95.7491,-24.95669955,5.57249,134.643,17.24380045,4.30259,137.422,-17.26759955,-0.58521,87.1484,17.31910045,-2.37021,85.1239,-11.93909955,7.85749,47.6961,16.48970045,-3.82491,47.0039,-6.65049955,5.47929,7.60326,14.93894045,-36.41141,23.6673,-7.76849955,16.99249,2.70084,16.94580045,-40.29325,10.9732
65,-0.97696955,0.67349,95.7969,-0.97696955,0.67349,95.7969,-24.97699955,5.63449,134.683,17.24210045,4.21339,137.471,-17.30419955,-0.64021,87.2094,17.29240045,-2.38411,85.1363,-11.95589955,7.47689,47.6736,16.43610045,-3.09021,46.9996,-6.68979955,4.80999,7.61189,14.89395045,-35.80351,24.0673,-7.77629955,16.28799,2.67498,17.04950045,-39.68427,11.4577
65.5,-0.99608955,0.67349,95.8507,-0.99608955,0.67349,95.8507,-24.99379955,5.69169,134.725,17.23970045,4.11279,137.527,-17.33749955,-0.70501,87.269,17.27560045,-2.39991,85.1684,-11.96579955,7.08119,47.653,16.37820045,-2.36641,47.0375,-6.71979955,4.13819,7.62225,14.84637045,-35.16701,24.4271,-7.78439955,15.58229,2.6617,17.15790045,-38.93563,11.8758
